ID,Vehicles,Lower_Bound,Upper_Bound,Junction
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,9.0,33.0,3
,22.0,10.0,35.0,3
,22.0,9.0,34.0,3
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,10.0,33.0,3
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,11.0,33.0,3
,22.0,11.0,35.0,3
,22.0,10.0,34.0,3
,22.0,9.0,33.0,3
,22.0,10.0,34.0,3
,22.0,11.0,34.0,3
,22.0,10.0,33.0,3
,22.0,10.0,34.0,3
,22.0,9.0,34.0,3
,22.0,10.0,34.0,3
,22.0,9.0,33.0,3
,22.0,10.0,34.0,3
,22.0,9.0,34.0,3
,22.0,9.0,33.0,3
,22.0,10.0,33.0,3
,22.0,10.0,33.0,3
,22.0,10.0,33.0,3
,22.0,9.0,33.0,3
,21.0,10.0,34.0,3
,21.0,10.0,34.0,3
,21.0,9.0,33.0,3
,21.0,9.0,34.0,3
,21.0,10.0,33.0,3
,21.0,10.0,33.0,3
,21.0,9.0,33.0,3
,21.0,9.0,33.0,3
,21.0,9.0,32.0,3
,21.0,9.0,34.0,3
,21.0,9.0,33.0,3
,21.0,9.0,33.0,3
,21.0,9.0,33.0,3
,21.0,9.0,33.0,3
,21.0,10.0,34.0,3
,21.0,10.0,33.0,3
,21.0,9.0,34.0,3
,21.0,10.0,33.0,3
,21.0,10.0,33.0,3
,22.0,10.0,33.0,3
,22.0,10.0,33.0,3
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,10.0,34.0,3
,22.0,9.0,35.0,3
,22.0,11.0,34.0,3
,22.0,10.0,35.0,3
,22.0,10.0,35.0,3
,22.0,11.0,35.0,3
,23.0,11.0,34.0,3
,23.0,11.0,35.0,3
,23.0,9.0,34.0,3
,23.0,11.0,35.0,3
,23.0,12.0,35.0,3
,23.0,10.0,34.0,3
,23.0,11.0,35.0,3
,23.0,12.0,36.0,3
,23.0,11.0,36.0,3
,24.0,11.0,35.0,3
,24.0,11.0,36.0,3
,24.0,11.0,36.0,3
,24.0,12.0,36.0,3
,24.0,13.0,35.0,3
,24.0,12.0,36.0,3
,24.0,11.0,36.0,3
,24.0,13.0,37.0,3
,24.0,12.0,36.0,3
,24.0,11.0,36.0,3
,24.0,12.0,36.0,3
,24.0,14.0,36.0,3
,24.0,12.0,36.0,3
,25.0,13.0,36.0,3
,25.0,13.0,36.0,3
,25.0,12.0,36.0,3
,25.0,13.0,36.0,3
,25.0,13.0,36.0,3
,25.0,12.0,37.0,3
,25.0,12.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,36.0,3
,25.0,12.0,36.0,3
,25.0,13.0,36.0,3
,25.0,12.0,37.0,3
,25.0,13.0,36.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,12.0,36.0,3
,25.0,14.0,37.0,3
,25.0,13.0,36.0,3
,25.0,13.0,36.0,3
,25.0,13.0,36.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,14.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,13.0,37.0,3
,25.0,14.0,37.0,3
,26.0,14.0,38.0,3
,26.0,13.0,38.0,3
,26.0,14.0,38.0,3
,26.0,14.0,37.0,3
,26.0,15.0,38.0,3
,26.0,14.0,38.0,3
,26.0,14.0,38.0,3
,26.0,14.0,38.0,3
,26.0,14.0,39.0,3
,26.0,14.0,39.0,3
,27.0,15.0,38.0,3
,27.0,15.0,39.0,3
,27.0,15.0,39.0,3
,27.0,14.0,39.0,3
,27.0,15.0,40.0,3
,27.0,15.0,39.0,3
,27.0,15.0,39.0,3
,27.0,16.0,39.0,3
,27.0,15.0,40.0,3
,27.0,15.0,39.0,3
,27.0,15.0,40.0,3
,27.0,15.0,40.0,3
,27.0,16.0,40.0,3
,28.0,15.0,39.0,3
,28.0,15.0,39.0,3
,28.0,15.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,15.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,38.0,3
,27.0,16.0,41.0,3
,27.0,15.0,39.0,3
,27.0,15.0,40.0,3
,27.0,16.0,40.0,3
,27.0,15.0,39.0,3
,27.0,15.0,39.0,3
,27.0,15.0,39.0,3
,27.0,16.0,39.0,3
,27.0,15.0,39.0,3
,27.0,16.0,40.0,3
,27.0,15.0,39.0,3
,27.0,17.0,39.0,3
,27.0,16.0,40.0,3
,27.0,15.0,39.0,3
,27.0,15.0,39.0,3
,27.0,15.0,38.0,3
,27.0,16.0,39.0,3
,27.0,16.0,39.0,3
,27.0,15.0,39.0,3
,27.0,16.0,39.0,3
,27.0,15.0,40.0,3
,27.0,16.0,39.0,3
,27.0,15.0,40.0,3
,27.0,15.0,39.0,3
,28.0,16.0,39.0,3
,28.0,15.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,15.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,15.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,17.0,40.0,3
,28.0,16.0,39.0,3
,28.0,17.0,39.0,3
,28.0,17.0,41.0,3
,28.0,17.0,40.0,3
,28.0,15.0,40.0,3
,28.0,16.0,41.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,41.0,3
,28.0,16.0,40.0,3
,28.0,16.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,15.0,39.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,40.0,3
,28.0,16.0,41.0,3
,28.0,17.0,40.0,3
,29.0,17.0,40.0,3
,29.0,17.0,40.0,3
,29.0,16.0,41.0,3
,29.0,17.0,41.0,3
,29.0,17.0,40.0,3
,29.0,18.0,41.0,3
,29.0,17.0,42.0,3
,29.0,18.0,41.0,3
,29.0,17.0,41.0,3
,30.0,17.0,41.0,3
,30.0,18.0,42.0,3
,30.0,18.0,42.0,3
,30.0,18.0,41.0,3
,30.0,17.0,42.0,3
,30.0,18.0,41.0,3
,30.0,18.0,44.0,3
,30.0,18.0,42.0,3
,31.0,18.0,43.0,3
,31.0,18.0,42.0,3
,31.0,19.0,44.0,3
,31.0,20.0,43.0,3
,31.0,19.0,43.0,3
,31.0,19.0,43.0,3
,31.0,20.0,43.0,3
,31.0,20.0,44.0,3
,31.0,21.0,44.0,3
,32.0,19.0,44.0,3
,32.0,19.0,43.0,3
,32.0,19.0,44.0,3
,32.0,20.0,43.0,3
,32.0,19.0,43.0,3
,32.0,20.0,43.0,3
,32.0,20.0,43.0,3
,32.0,19.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,19.0,43.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,45.0,3
,32.0,19.0,44.0,3
,32.0,21.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,21.0,44.0,3
,32.0,19.0,43.0,3
,32.0,21.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,43.0,3
,32.0,20.0,43.0,3
,32.0,19.0,44.0,3
,32.0,20.0,43.0,3
,32.0,21.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,20.0,44.0,3
,32.0,19.0,43.0,3
,32.0,19.0,44.0,3
,32.0,21.0,46.0,3
,32.0,21.0,44.0,3
,32.0,21.0,44.0,3
,32.0,21.0,45.0,3
,32.0,21.0,45.0,3
,32.0,20.0,46.0,3
,33.0,21.0,45.0,3
,33.0,20.0,44.0,3
,33.0,21.0,44.0,3
,33.0,21.0,45.0,3
,33.0,22.0,45.0,3
,33.0,22.0,45.0,3
,33.0,21.0,46.0,3
,33.0,21.0,44.0,3
,33.0,21.0,46.0,3
,33.0,21.0,45.0,3
,33.0,21.0,46.0,3
,34.0,21.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,45.0,3
,34.0,22.0,45.0,3
,34.0,23.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,46.0,3
,34.0,23.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,45.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,45.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,45.0,3
,34.0,21.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,23.0,46.0,3
,34.0,22.0,44.0,3
,34.0,21.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,45.0,3
,34.0,21.0,45.0,3
,34.0,21.0,45.0,3
,34.0,22.0,45.0,3
,34.0,20.0,46.0,3
,34.0,21.0,45.0,3
,34.0,22.0,45.0,3
,34.0,21.0,46.0,3
,34.0,21.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,45.0,3
,34.0,23.0,46.0,3
,34.0,22.0,47.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,47.0,3
,34.0,23.0,45.0,3
,34.0,22.0,45.0,3
,34.0,22.0,46.0,3
,34.0,23.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,47.0,3
,34.0,23.0,47.0,3
,35.0,21.0,46.0,3
,35.0,23.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,22.0,47.0,3
,35.0,22.0,46.0,3
,35.0,23.0,46.0,3
,35.0,22.0,48.0,3
,35.0,22.0,46.0,3
,35.0,23.0,47.0,3
,35.0,22.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,47.0,3
,35.0,21.0,46.0,3
,35.0,23.0,46.0,3
,35.0,22.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,24.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,22.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,24.0,47.0,3
,35.0,23.0,47.0,3
,35.0,24.0,48.0,3
,35.0,24.0,47.0,3
,36.0,23.0,47.0,3
,36.0,23.0,47.0,3
,36.0,25.0,49.0,3
,36.0,24.0,49.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,50.0,3
,37.0,26.0,49.0,3
,38.0,26.0,50.0,3
,38.0,25.0,50.0,3
,38.0,26.0,51.0,3
,38.0,27.0,49.0,3
,38.0,26.0,49.0,3
,38.0,24.0,49.0,3
,38.0,25.0,49.0,3
,38.0,26.0,50.0,3
,38.0,26.0,49.0,3
,38.0,25.0,49.0,3
,38.0,25.0,50.0,3
,38.0,25.0,50.0,3
,38.0,25.0,50.0,3
,38.0,25.0,49.0,3
,38.0,26.0,50.0,3
,37.0,26.0,50.0,3
,37.0,26.0,48.0,3
,37.0,27.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,50.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,26.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,37.0,24.0,49.0,3
,37.0,24.0,48.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,26.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,50.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,25.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,50.0,3
,37.0,25.0,48.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,24.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,49.0,3
,37.0,24.0,48.0,3
,37.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,25.0,48.0,3
,36.0,25.0,49.0,3
,36.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,26.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,25.0,50.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,47.0,3
,36.0,24.0,47.0,3
,36.0,25.0,48.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,49.0,3
,36.0,23.0,47.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,47.0,3
,36.0,23.0,49.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,50.0,3
,36.0,25.0,49.0,3
,36.0,25.0,48.0,3
,37.0,24.0,49.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,26.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,24.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,36.0,25.0,49.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,25.0,48.0,3
,36.0,24.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,47.0,3
,36.0,23.0,47.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,35.0,22.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,23.0,49.0,3
,35.0,23.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,24.0,47.0,3
,35.0,23.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,36.0,24.0,47.0,3
,36.0,24.0,47.0,3
,36.0,24.0,47.0,3
,36.0,24.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,25.0,49.0,3
,36.0,25.0,48.0,3
,37.0,25.0,48.0,3
,37.0,24.0,48.0,3
,37.0,25.0,50.0,3
,37.0,26.0,49.0,3
,37.0,24.0,48.0,3
,37.0,24.0,49.0,3
,37.0,24.0,48.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,50.0,3
,37.0,24.0,49.0,3
,37.0,25.0,50.0,3
,37.0,25.0,50.0,3
,37.0,26.0,51.0,3
,37.0,25.0,50.0,3
,37.0,26.0,50.0,3
,37.0,25.0,50.0,3
,37.0,26.0,50.0,3
,37.0,25.0,49.0,3
,37.0,26.0,50.0,3
,37.0,26.0,50.0,3
,37.0,26.0,49.0,3
,37.0,26.0,48.0,3
,37.0,25.0,49.0,3
,37.0,26.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,50.0,3
,37.0,25.0,48.0,3
,37.0,25.0,50.0,3
,37.0,25.0,50.0,3
,37.0,25.0,49.0,3
,37.0,26.0,48.0,3
,37.0,26.0,50.0,3
,37.0,24.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,26.0,49.0,3
,37.0,25.0,48.0,3
,37.0,25.0,49.0,3
,37.0,25.0,48.0,3
,37.0,26.0,48.0,3
,37.0,26.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,50.0,3
,37.0,25.0,50.0,3
,37.0,25.0,50.0,3
,37.0,26.0,49.0,3
,37.0,26.0,49.0,3
,37.0,25.0,50.0,3
,37.0,26.0,50.0,3
,37.0,25.0,49.0,3
,37.0,24.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,25.0,50.0,3
,37.0,25.0,49.0,3
,37.0,25.0,50.0,3
,37.0,26.0,49.0,3
,37.0,25.0,49.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,24.0,50.0,3
,37.0,25.0,49.0,3
,37.0,26.0,49.0,3
,37.0,24.0,49.0,3
,37.0,24.0,50.0,3
,37.0,25.0,49.0,3
,36.0,25.0,50.0,3
,36.0,25.0,49.0,3
,36.0,25.0,48.0,3
,36.0,25.0,49.0,3
,36.0,24.0,49.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,25.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,47.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,35.0,24.0,47.0,3
,35.0,23.0,48.0,3
,35.0,24.0,48.0,3
,35.0,23.0,47.0,3
,35.0,24.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,24.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,25.0,47.0,3
,35.0,23.0,47.0,3
,35.0,24.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,48.0,3
,35.0,22.0,48.0,3
,35.0,23.0,47.0,3
,35.0,24.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,23.0,48.0,3
,35.0,22.0,47.0,3
,35.0,24.0,46.0,3
,35.0,24.0,48.0,3
,35.0,23.0,48.0,3
,35.0,24.0,48.0,3
,35.0,24.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,22.0,47.0,3
,35.0,23.0,48.0,3
,35.0,23.0,46.0,3
,35.0,23.0,48.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,23.0,47.0,3
,35.0,22.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,34.0,22.0,46.0,3
,34.0,22.0,47.0,3
,34.0,22.0,46.0,3
,34.0,23.0,47.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,46.0,3
,34.0,23.0,48.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,23.0,47.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,47.0,3
,34.0,22.0,46.0,3
,34.0,22.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,46.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,48.0,3
,36.0,23.0,47.0,3
,36.0,24.0,48.0,3
,36.0,25.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,47.0,3
,36.0,25.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,49.0,3
,36.0,25.0,49.0,3
,36.0,23.0,49.0,3
,36.0,25.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,49.0,3
,36.0,25.0,49.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,25.0,49.0,3
,36.0,24.0,47.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,25.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,23.0,48.0,3
,36.0,23.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,47.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,23.0,48.0,3
,36.0,24.0,49.0,3
,36.0,25.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,23.0,49.0,3
,36.0,24.0,48.0,3
,36.0,24.0,49.0,3
,36.0,24.0,47.0,3
,36.0,24.0,47.0,3
,36.0,23.0,47.0,3
,35.0,23.0,48.0,3
,35.0,24.0,47.0,3
,35.0,23.0,47.0,3
,35.0,22.0,47.0,3
,35.0,22.0,47.0,3
,35.0,23.0,47.0,3
,35.0,23.0,47.0,3
,35.0,22.0,48.0,3
,35.0,23.0,48.0,3
,35.0,22.0,47.0,3
,34.0,22.0,47.0,3
,34.0,23.0,47.0,3
,34.0,21.0,46.0,3
,34.0,22.0,47.0,3
,34.0,22.0,47.0,3
,34.0,22.0,46.0,3
,34.0,21.0,47.0,3
,34.0,21.0,45.0,3
,34.0,21.0,45.0,3
,34.0,21.0,46.0,3
,34.0,21.0,46.0,3
,34.0,21.0,45.0,3
,33.0,21.0,46.0,3
,33.0,20.0,45.0,3
,33.0,21.0,46.0,3
,33.0,21.0,45.0,3
,33.0,21.0,45.0,3
,33.0,20.0,45.0,3
,33.0,21.0,46.0,3
,33.0,20.0,45.0,3
,33.0,22.0,46.0,3
,33.0,21.0,45.0,3
,33.0,21.0,46.0,3
,33.0,21.0,45.0,3
,33.0,21.0,45.0,3
,33.0,22.0,47.0,3
,33.0,21.0,46.0,3
,34.0,21.0,45.0,3
,34.0,21.0,45.0,3
,34.0,21.0,45.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,46.0,3
,34.0,22.0,46.0,3
,34.0,21.0,46.0,3
,34.0,22.0,45.0,3
,34.0,23.0,47.0,3
,34.0,22.0,46.0,3
,34.0,21.0,47.0,3
,34.0,21.0,46.0,3
,34.0,22.0,47.0,3
,34.0,22.0,47.0,3
,34.0,22.0,46.0,3
,34.0,22.0,47.0,3
